time/s,cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
26457.79624,2.0,0.06443,1.59653,0.15737,1.60427,-5.62947
26479.38324,2.0,0.05102,1.63959,0.18969,1.65053,-6.59949
26506.62524,2.0,0.04042,1.68217,0.24594,1.70005,-8.3181
26541.12024,2.0,0.03192,1.70984,0.31972,1.73948,-10.59129
26584.66825,2.0,0.02528,1.71828,0.39149,1.76231,-12.83508
26639.73325,2.0,0.01999,1.72468,0.44472,1.7811,-14.45909
41268.47726,3.0,20004.453,0.29087,-0.01236,0.29114,2.43246
41268.61926,3.0,15829.126,0.29952,0.00832,0.29963,-1.5905
41268.76126,3.0,12516.703,0.30976,0.02372,0.31067,-4.37953
41268.90326,3.0,9909.4424,0.31903,0.03963,0.32148,-7.08062
41269.06826,3.0,7835.48,0.33001,0.05295,0.33423,-9.116
41269.26826,3.0,6217.2461,0.34052,0.06501,0.34667,-10.80868
41269.50626,3.0,4905.291,0.35507,0.07589,0.36309,-12.06482
41269.74526,3.0,3881.2737,0.36917,0.08567,0.37898,-13.06425
41269.98326,3.0,3070.9827,0.38337,0.09583,0.39517,-14.03497
41270.22126,3.0,2430.7778,0.39953,0.10514,0.41313,-14.74333
41270.45926,3.0,1923.1537,0.41803,0.11548,0.43369,-15.44227
41270.69726,3.0,1522.4358,0.43354,0.1233,0.45073,-15.87564
41270.93526,3.0,1203.8446,0.45377,0.13203,0.47259,-16.22272
41271.17426,3.0,952.86591,0.47467,0.14156,0.49533,-16.60586
41271.41226,3.0,754.27557,0.49566,0.14884,0.51752,-16.71409
41271.65026,3.0,596.71857,0.51903,0.16056,0.5433,-17.18899
41271.88726,3.0,471.96338,0.54522,0.16951,0.57096,-17.2704
41272.12626,3.0,373.20856,0.56943,0.1794,0.59702,-17.48725
41272.36426,3.0,295.47278,0.59744,0.18915,0.62667,-17.56784
41272.60326,3.0,233.87738,0.62488,0.19759,0.65538,-17.54695
41272.84126,3.0,185.05922,0.65711,0.20881,0.68949,-17.62842
41273.07726,3.0,146.35823,0.68968,0.21674,0.72293,-17.44627
41273.31426,3.0,115.77804,0.72357,0.22488,0.75771,-17.26466
41273.54826,3.0,91.6721,0.75853,0.23279,0.79344,-17.06138
41273.79326,3.0,72.51701,0.7952,0.23991,0.8306,-16.78871
41274.02326,3.0,57.36816,0.83461,0.24755,0.87055,-16.52064
41274.25926,3.0,45.3629,0.87273,0.25296,0.90865,-16.16394
41274.49126,3.0,35.93134,0.91262,0.25701,0.94812,-15.72825
41274.74226,3.0,28.40909,0.95308,0.2617,0.98836,-15.3538
41274.95626,3.0,22.48202,0.99265,0.26555,1.02755,-14.97706
41275.22126,3.0,17.79613,1.0353,0.26995,1.06991,-14.61409
41275.47326,3.0,14.06813,1.08088,0.27551,1.11544,-14.29966
41275.68926,3.0,11.1448,1.12767,0.27643,1.16106,-13.77371
41275.95726,3.0,8.81772,1.17718,0.27388,1.20863,-13.09735
41276.13526,3.0,6.97545,1.22311,0.27017,1.25259,-12.45573
41276.35326,3.0,5.5173,1.27026,0.25669,1.29594,-11.4241
41276.62226,3.0,4.36941,1.31199,0.23827,1.33345,-10.29308
41276.95726,3.0,3.45686,1.35614,0.21856,1.37364,-9.15516
41277.37626,3.0,2.73547,1.39292,0.20321,1.40766,-8.30029
41277.90126,3.0,2.16054,1.41692,0.18573,1.42904,-7.46782
41278.56026,3.0,1.70952,1.43586,0.16545,1.44536,-6.57308
41279.38826,3.0,1.35352,1.4501,0.14574,1.45741,-5.73931
41280.43126,3.0,1.07079,1.46456,0.12651,1.47002,-4.93709
41281.74526,3.0,0.84734,1.48033,0.10938,1.48436,-4.22576
41283.40126,3.0,0.67072,1.49793,0.09907,1.5012,-3.78396
41285.49026,3.0,0.53067,1.51776,0.09656,1.52083,-3.6404
41288.12626,3.0,0.41976,1.53271,0.10568,1.53635,-3.94429
41291.45826,3.0,0.33183,1.53847,0.12073,1.5432,-4.48715
41295.66326,3.0,0.26261,1.53334,0.13227,1.53904,-4.93044
41300.97126,3.0,0.20791,1.52657,0.13552,1.53257,-5.07309
41307.67626,3.0,0.16452,1.52459,0.13098,1.5302,-4.91045
41316.15226,3.0,0.13007,1.53443,0.12451,1.53947,-4.63924
41326.84226,3.0,0.10309,1.55695,0.12336,1.56183,-4.53014
41340.35626,3.0,0.08153,1.59134,0.13477,1.59704,-4.84081
41357.45427,3.0,0.06443,1.62794,0.16361,1.63614,-5.73916
41379.04027,3.0,0.05102,1.66663,0.21063,1.67988,-7.20282
41406.28327,3.0,0.04042,1.69185,0.27654,1.71431,-9.28298
41440.77827,3.0,0.03192,1.69951,0.34328,1.73383,-11.4195
41484.32527,3.0,0.02528,1.69936,0.39412,1.74447,-13.05717
41539.39027,3.0,0.01999,1.71589,0.42881,1.76866,-14.03112
55948.02054,4.0,20004.453,0.29018,-0.01435,0.29053,2.83186
55948.16254,4.0,15829.126,0.29919,0.00731,0.29928,-1.39962
55948.30454,4.0,12516.703,0.30889,0.02524,0.30992,-4.67221
55948.44654,4.0,9909.4424,0.31949,0.03902,0.32187,-6.96304
55948.61154,4.0,7835.48,0.33142,0.05299,0.33563,-9.08435
55948.81154,4.0,6217.2461,0.34321,0.0652,0.34935,-10.75662
55949.05054,4.0,4905.291,0.35442,0.07542,0.36236,-12.01386
55949.28854,4.0,3881.2737,0.37073,0.08455,0.38025,-12.84728
55949.52654,4.0,3070.9827,0.38528,0.09632,0.39714,-14.03571
55949.76454,4.0,2430.7778,0.40104,0.1045,0.41443,-14.60501
55950.00254,4.0,1923.1537,0.41707,0.11419,0.43242,-15.31176
55950.24054,4.0,1522.4358,0.43529,0.12358,0.4525,-15.84962
55950.47854,4.0,1203.8446,0.45527,0.13246,0.47415,-16.22245
55950.71754,4.0,952.86591,0.47287,0.14184,0.49368,-16.69644
55950.95554,4.0,754.27557,0.49567,0.15218,0.51851,-17.06759
55951.19354,4.0,596.71857,0.5192,0.16027,0.54337,-17.15496
55951.43054,4.0,471.96338,0.54536,0.16943,0.57107,-17.25904
55951.66954,4.0,373.20856,0.57012,0.17941,0.59769,-17.46821
55951.90754,4.0,295.47278,0.59615,0.18811,0.62512,-17.51269
55952.14654,4.0,233.87738,0.62648,0.19793,0.65701,-17.53356
55952.38454,4.0,185.05922,0.65824,0.20693,0.69,-17.4518
55952.62054,4.0,146.35823,0.69027,0.216,0.72328,-17.37626
55952.85754,4.0,115.77804,0.72251,0.22614,0.75707,-17.37983
55953.09154,4.0,91.6721,0.75834,0.23435,0.79372,-17.17284
55953.33654,4.0,72.51701,0.79594,0.24185,0.83187,-16.90149
55953.56654,4.0,57.36816,0.83462,0.24692,0.87038,-16.48085
55953.80254,4.0,45.3629,0.87497,0.25316,0.91086,-16.13691
55954.03454,4.0,35.93134,0.91369,0.25675,0.94908,-15.69525
55954.28554,4.0,28.40909,0.95389,0.26324,0.98955,-15.42781
55954.49954,4.0,22.48202,0.99327,0.26747,1.02865,-15.07107
55954.76454,4.0,17.79613,1.03766,0.27259,1.07287,-14.71912
55955.01654,4.0,14.06813,1.08149,0.27514,1.11594,-14.27352
55955.23254,4.0,11.1448,1.12893,0.27818,1.1627,-13.84256
55955.50054,4.0,8.81772,1.17754,0.27522,1.20928,-13.15513
55955.67854,4.0,6.97545,1.22553,0.26587,1.25403,-12.24007
55955.89654,4.0,5.5173,1.27115,0.26119,1.29771,-11.61137
55956.16554,4.0,4.36941,1.31566,0.24304,1.33792,-10.46612
55956.50054,4.0,3.45686,1.35608,0.22332,1.37435,-9.3516
55956.91954,4.0,2.73547,1.38777,0.19977,1.40208,-8.19145
55957.44454,4.0,2.16054,1.42229,0.17713,1.43328,-7.0989
55958.10354,4.0,1.70952,1.44966,0.16183,1.45867,-6.36988
55958.93254,4.0,1.35352,1.46625,0.15053,1.47396,-5.86176
55959.97554,4.0,1.07079,1.47638,0.13986,1.48299,-5.41166
55961.28854,4.0,0.84734,1.48155,0.12799,1.48707,-4.93739
55962.94454,4.0,0.67072,1.48761,0.11532,1.49207,-4.43271
55965.03354,4.0,0.53067,1.4961,0.10062,1.49948,-3.84764
55967.67054,4.0,0.41976,1.5109,0.08872,1.5135,-3.3605
55971.00154,4.0,0.33183,1.53244,0.08438,1.53477,-3.15171
55975.20754,4.0,0.26261,1.55678,0.09255,1.55952,-3.40217
55980.51554,4.0,0.20791,1.57569,0.11422,1.57982,-4.1461
55987.21954,4.0,0.16452,1.58259,0.14348,1.58908,-5.18023
55995.69654,4.0,0.13007,1.57682,0.16966,1.58592,-6.14112
56006.38654,4.0,0.10309,1.56617,0.18485,1.57704,-6.73117
56019.90054,4.0,0.08153,1.56347,0.18902,1.57485,-6.89334
56036.99754,4.0,0.06443,1.57498,0.19429,1.58692,-7.03236
56058.58354,4.0,0.05102,1.60166,0.20214,1.61436,-7.19294
56085.82654,4.0,0.04042,1.64286,0.22181,1.65776,-7.6893
56120.32155,4.0,0.03192,1.69644,0.25926,1.71614,-8.68913
56163.86955,4.0,0.02528,1.75697,0.32171,1.78618,-10.37621
56218.93455,4.0,0.01999,1.80988,0.40811,1.85532,-12.70703
70512.29493,5.0,20004.453,0.29358,-0.01375,0.2939,2.68191
70512.43693,5.0,15829.126,0.29997,0.00661,0.30005,-1.26271
70512.57893,5.0,12516.703,0.30895,0.02495,0.30995,-4.61632
70512.72093,5.0,9909.4424,0.31976,0.0389,0.32212,-6.9362
70512.88593,5.0,7835.48,0.33175,0.05225,0.33584,-8.95028
70513.08593,5.0,6217.2461,0.34296,0.06452,0.34898,-10.65498
70513.32393,5.0,4905.291,0.35474,0.07628,0.36285,-12.13517
70513.56293,5.0,3881.2737,0.36865,0.08514,0.37835,-13.00414
70513.80093,5.0,3070.9827,0.38438,0.09541,0.39604,-13.93955
70514.03893,5.0,2430.7778,0.40046,0.10272,0.41343,-14.38689
70514.27693,5.0,1923.1537,0.41733,0.11343,0.43247,-15.20587
70514.51493,5.0,1522.4358,0.43467,0.12457,0.45217,-15.99141
70514.75293,5.0,1203.8446,0.45441,0.13183,0.47315,-16.17874
70514.99193,5.0,952.86591,0.47451,0.1426,0.49547,-16.72628
70515.22993,5.0,754.27557,0.49646,0.15097,0.51891,-16.91445
70515.46793,5.0,596.71857,0.51891,0.1619,0.54358,-17.32784
70515.70493,5.0,471.96338,0.54515,0.16946,0.57088,-17.26787
70515.94393,5.0,373.20856,0.57034,0.1798,0.59801,-17.49759
70516.18193,5.0,295.47278,0.59815,0.18878,0.62723,-17.51565
70516.42093,5.0,233.87738,0.62579,0.19832,0.65646,-17.58365
70516.65893,5.0,185.05922,0.65692,0.20863,0.68926,-17.61914
70516.89493,5.0,146.35823,0.69038,0.21709,0.72371,-17.45591
70517.13193,5.0,115.77804,0.72293,0.22685,0.75769,-17.42173
70517.36593,5.0,91.6721,0.76022,0.23451,0.79557,-17.14362
70517.61093,5.0,72.51701,0.79785,0.24067,0.83336,-16.78601
70517.83993,5.0,57.36816,0.83523,0.24811,0.8713,-16.544
70518.07693,5.0,45.3629,0.87335,0.25268,0.90916,-16.13644
70518.30893,5.0,35.93134,0.9113,0.25803,0.94713,-15.80903
70518.55993,5.0,28.40909,0.95359,0.26323,0.98925,-15.43146
70518.77393,5.0,22.48202,0.99478,0.26678,1.02993,-15.01254
70519.03893,5.0,17.79613,1.03751,0.27174,1.07251,-14.67682
70519.29093,5.0,14.06813,1.07932,0.27715,1.11433,-14.40122
70519.50693,5.0,11.1448,1.12737,0.2764,1.16076,-13.77578
70519.77393,5.0,8.81772,1.1769,0.2782,1.20933,-13.29991
70519.95193,5.0,6.97545,1.22484,0.26671,1.25355,-12.28438
70520.16993,5.0,5.5173,1.26993,0.25971,1.29622,-11.55816
70520.43993,5.0,4.36941,1.32048,0.24057,1.34222,-10.32504
70520.77493,5.0,3.45686,1.36064,0.2278,1.37958,-9.50419
70521.19293,5.0,2.73547,1.39182,0.20772,1.40724,-8.4884
70521.71893,5.0,2.16054,1.41735,0.1853,1.42941,-7.44841
70522.37793,5.0,1.70952,1.43877,0.16231,1.4479,-6.43659
70523.20593,5.0,1.35352,1.45794,0.14042,1.46469,-5.50122
70524.24893,5.0,1.07079,1.47694,0.12266,1.48202,-4.74733
70525.56293,5.0,0.84734,1.49739,0.11296,1.50164,-4.31423
70527.21893,5.0,0.67072,1.51449,0.11037,1.5185,-4.16828
70529.30693,5.0,0.53067,1.5235,0.11701,1.52799,-4.39196
70531.94393,5.0,0.41976,1.52413,0.12325,1.5291,-4.62331
70535.27493,5.0,0.33183,1.51967,0.12406,1.52473,-4.66699
70539.48093,5.0,0.26261,1.51711,0.11887,1.52176,-4.48002
70544.78893,5.0,0.20791,1.52307,0.10925,1.52699,-4.10284
70551.49393,5.0,0.16452,1.53982,0.10224,1.54321,-3.79886
70559.96993,5.0,0.13007,1.5675,0.10524,1.57103,-3.84118
70570.65993,5.0,0.10309,1.60112,0.12263,1.60581,-4.37972
70584.17394,5.0,0.08153,1.63306,0.15891,1.64077,-5.55785
70601.27094,5.0,0.06443,1.65452,0.20628,1.66733,-7.10682
70622.85794,5.0,0.05102,1.65868,0.26203,1.67924,-8.97713
70650.09994,5.0,0.04042,1.65219,0.30578,1.68025,-10.48535
70684.59595,5.0,0.03192,1.65381,0.33363,1.68713,-11.40541
70728.14295,5.0,0.02528,1.67638,0.35616,1.7138,-11.99448
70783.20796,5.0,0.01999,1.72243,0.38732,1.76544,-12.67305
84994.88205,6.0,20004.453,0.29216,-0.01237,0.29242,2.4237
84995.02405,6.0,15829.126,0.30043,0.00776,0.30053,-1.47872
84995.16605,6.0,12516.703,0.30916,0.02348,0.31005,-4.34303
84995.30805,6.0,9909.4424,0.31818,0.03975,0.32065,-7.12148
84995.47305,6.0,7835.48,0.32986,0.05255,0.33402,-9.05222
84995.67305,6.0,6217.2461,0.34161,0.06412,0.34758,-10.631
84995.91205,6.0,4905.291,0.35581,0.07393,0.36341,-11.73872
84996.15005,6.0,3881.2737,0.36901,0.0849,0.37865,-12.95619
84996.38805,6.0,3070.9827,0.38325,0.0961,0.39512,-14.0772
84996.62605,6.0,2430.7778,0.39842,0.10465,0.41193,-14.71748
84996.86405,6.0,1923.1537,0.41723,0.11317,0.43231,-15.1763
84997.10205,6.0,1522.4358,0.43484,0.12334,0.45199,-15.83543
84997.34005,6.0,1203.8446,0.45412,0.13271,0.47312,-16.29042
84997.57905,6.0,952.86591,0.47504,0.14245,0.49594,-16.69181
84997.81705,6.0,754.27557,0.49595,0.15158,0.5186,-16.99549
84998.05505,6.0,596.71857,0.51762,0.16156,0.54225,-17.33385
84998.29205,6.0,471.96338,0.54234,0.17053,0.56852,-17.45516
84998.53105,6.0,373.20856,0.56965,0.17847,0.59695,-17.39603
84998.76905,6.0,295.47278,0.59667,0.18856,0.62576,-17.53774
84999.00805,6.0,233.87738,0.6261,0.19868,0.65687,-17.60599
84999.24605,6.0,185.05922,0.65608,0.20701,0.68796,-17.51169
84999.48206,6.0,146.35823,0.68816,0.21758,0.72174,-17.5457
84999.71906,6.0,115.77804,0.72333,0.22473,0.75744,-17.25912
84999.95306,6.0,91.6721,0.75681,0.23273,0.79179,-17.0936
85000.19806,6.0,72.51701,0.79483,0.24039,0.83038,-16.82739
85000.42806,6.0,57.36816,0.83245,0.24711,0.86835,-16.53342
85000.66406,6.0,45.3629,0.87274,0.25255,0.90854,-16.13908
85000.89606,6.0,35.93134,0.91145,0.25514,0.94648,-15.63856
85001.14706,6.0,28.40909,0.95144,0.26205,0.98687,-15.39874
85001.36106,6.0,22.48202,0.99328,0.26774,1.02873,-15.08532
85001.62606,6.0,17.79613,1.03462,0.27138,1.06961,-14.69744
85001.87806,6.0,14.06813,1.079,0.27632,1.11382,-14.36412
85002.09406,6.0,11.1448,1.125,0.27583,1.15833,-13.77612
85002.36206,6.0,8.81772,1.17568,0.27345,1.20706,-13.09341
85002.54006,6.0,6.97545,1.22006,0.27253,1.25013,-12.59143
85002.75806,6.0,5.5173,1.27063,0.25705,1.29637,-11.43685
85003.02706,6.0,4.36941,1.31173,0.24352,1.33414,-10.51711
85003.36206,6.0,3.45686,1.35681,0.22009,1.37455,-9.2139
85003.78106,6.0,2.73547,1.39427,0.20462,1.40921,-8.34886
85004.30606,6.0,2.16054,1.42003,0.18775,1.43239,-7.53189
85004.96406,6.0,1.70952,1.43908,0.16814,1.44887,-6.66413
85005.79306,6.0,1.35352,1.4532,0.14918,1.46084,-5.86116
85006.83506,6.0,1.07079,1.46648,0.1284,1.4721,-5.00387
85008.14906,6.0,0.84734,1.48089,0.11176,1.4851,-4.31593
85009.80506,6.0,0.67072,1.49866,0.09989,1.50198,-3.81337
85011.89406,6.0,0.53067,1.51931,0.096,1.52234,-3.61537
85014.53006,6.0,0.41976,1.53629,0.10364,1.53978,-3.8593
85017.86206,6.0,0.33183,1.54465,0.11866,1.5492,-4.39273
85022.06706,6.0,0.26261,1.54191,0.13297,1.54763,-4.92882
85027.37506,6.0,0.20791,1.53442,0.13978,1.54077,-5.20493
85034.08006,6.0,0.16452,1.53114,0.13732,1.53728,-5.12501
85042.55606,6.0,0.13007,1.5373,0.13135,1.5429,-4.88359
85053.24606,6.0,0.10309,1.55787,0.12891,1.56319,-4.73032
85066.76006,6.0,0.08153,1.58977,0.13779,1.59573,-4.95364
85083.85806,6.0,0.06443,1.62698,0.16246,1.63507,-5.70225
85105.44407,6.0,0.05102,1.66891,0.20607,1.68158,-7.03897
85132.68707,6.0,0.04042,1.70082,0.26972,1.72208,-9.0112
85167.18207,6.0,0.03192,1.71429,0.34052,1.74778,-11.23475
85210.72908,6.0,0.02528,1.71642,0.39754,1.76186,-13.04038
85265.79408,6.0,0.01999,1.7298,0.43721,1.7842,-14.18467
99399.3944,7.0,20004.453,0.29144,-0.01282,0.29172,2.51848
99399.5364,7.0,15829.126,0.29965,0.00617,0.29972,-1.18014
99399.6784,7.0,12516.703,0.30892,0.02462,0.3099,-4.55699
99399.8204,7.0,9909.4424,0.31909,0.03952,0.32153,-7.05989
99399.9854,7.0,7835.48,0.33071,0.05165,0.33472,-8.87733
99400.1854,7.0,6217.2461,0.3415,0.0634,0.34734,-10.51753
99400.4244,7.0,4905.291,0.35523,0.07594,0.36326,-12.0668
99400.6624,7.0,3881.2737,0.36915,0.08559,0.37894,-13.05388
99400.9004,7.0,3070.9827,0.3844,0.09444,0.39584,-13.80357
99401.1384,7.0,2430.7778,0.40009,0.10592,0.41388,-14.82875
99401.3764,7.0,1923.1537,0.41665,0.11341,0.43181,-15.22615
99401.6144,7.0,1522.4358,0.43353,0.12301,0.45065,-15.84091
99401.8524,7.0,1203.8446,0.4532,0.13302,0.47232,-16.35779
99402.0914,7.0,952.86591,0.47441,0.14162,0.4951,-16.62186
99402.3294,7.0,754.27557,0.49436,0.15157,0.51708,-17.04584
99402.5664,7.0,596.71857,0.51781,0.1601,0.542,-17.18089
99402.8044,7.0,471.96338,0.54284,0.16902,0.56855,-17.29468
99403.0434,7.0,373.20856,0.56951,0.17943,0.59711,-17.4877
99403.2814,7.0,295.47278,0.59702,0.18858,0.6261,-17.53002
99403.5204,7.0,233.87738,0.62673,0.19778,0.6572,-17.51442
99403.7584,7.0,185.05922,0.6576,0.20811,0.68974,-17.56125
99403.9944,7.0,146.35823,0.68842,0.21497,0.7212,-17.34149
